,Train/Test Split ID,classifier,params,Threshold,Accuracy,Precision,Recall,F1,AUC_ROC Score
4,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 100}",0.2,0.6243870595557984,0.29738140417457304,0.2019275369788177,0.240530419301369,0.5013575878920086
5,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 100}",0.3,0.5822896266946,0.29475761562594877,0.30021130752976344,0.2974594663602706,0.5001422380809702
6,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 100}",0.5,0.4996736044693416,0.2942373087199417,0.499458846570118,0.3703165899233841,0.4996110622624198
0,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 10}",0.01,0.7010216939168982,0.27921092564491656,0.009483069628407979,0.018343136277539626,0.4996304906547825
1,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 10}",0.02,0.6964521564876804,0.27541729893778455,0.01870844714734835,0.03503691906761256,0.49907833478999514
2,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 10}",0.05,0.6842161193848583,0.2877959927140255,0.048858423955058496,0.08353526897827906,0.4991860338764704
3,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 10}",0.1,0.6621730351748114,0.2836976320582878,0.0963253105189919,0.14381901427417182,0.49738577654726385
4,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 10}",0.2,0.6207739369373473,0.2883491461100569,0.19579446477348864,0.23322487568297626,0.49701060072624675
5,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 10}",0.3,0.5805286089477919,0.2918226900111325,0.2972220790599392,0.2944976381973701,0.4980235384539603
6,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 10}",0.5,0.49763932534802874,0.2922030604809327,0.4960057723032521,0.36775635759185316,0.4971635989001842
0,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 50}",0.01,0.701203868166568,0.2883156297420334,0.009792300159769108,0.018941282025720266,0.49984966647826623
1,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 50}",0.02,0.6967254178621852,0.2822458270106222,0.019172292944390042,0.03590560301143767,0.49940709852522075
2,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 50}",0.05,0.684519743134308,0.29083181542197933,0.04937380817399371,0.08441644270167863,0.49955132691561005
3,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 50}",0.1,0.6639947776715095,0.29280510018214934,0.09941761583260321,0.14843599707591087,0.49957753478210176
4,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 50}",0.2,0.6224742299342655,0.29259962049335864,0.19868061639952583,0.2366627785622199,0.49905624174542873
5,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 50}",0.3,0.5819860029451503,0.2942515939682218,0.2996959233108282,0.29694880633218435,0.4997769450418305
6,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 50}",0.5,0.49858055897132275,0.2931442798153996,0.49760346338195127,0.36894094270047195,0.4982960073215171
0,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 100}",0.01,0.7011735057916231,0.2867981790591806,0.009740761737875586,0.01884159106769016,0.4998131371743522
1,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 100}",0.02,0.6967254178621852,0.2822458270106222,0.019172292944390042,0.03590560301143767,0.49940709852522075
2,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 100}",0.05,0.6830927115118944,0.27656344869459626,0.046951502344998196,0.08027492620170068,0.4978344496316538
3,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 100}",0.1,0.6631142687981054,0.28840315725561627,0.09792300159769107,0.14620445538840368,0.4985181849685968
4,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 100}",0.2,0.6222616933096506,0.2920683111954459,0.1983198474462712,0.23623304070231443,0.49880053661803103
5,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 100}",0.3,0.580467884197902,0.2917214856795871,0.2971190022161521,0.29439550619175286,0.4979504798461324
6,1,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 100}",0.5,0.49988614109395635,0.29444984211804714,0.4998196155233727,0.37058407688339484,0.49986676738981756
0,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 1}",0.01,0.7108384643245201,0.27601809954751133,0.009701017811704835,0.018743278537409737,0.49978721776661184
1,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 1}",0.02,0.7068091271278523,0.2873303167420814,0.020197201017811705,0.03774145616641902,0.5001302460785261
2,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 1}",0.05,0.695287033683448,0.2996831145314622,0.05263994910941476,0.08955021981738248,0.5018421264534415
3,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 1}",0.1,0.6735784136182542,0.29130828429153466,0.10233778625954199,0.15146522301988938,0.5016277538892647
4,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 1}",0.2,0.6316551973922492,0.2908555907650521,0.20435750636132316,0.24005230711750422,0.5030331835604084
5,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 1}",0.3,0.5890755161173488,0.2895948087225534,0.30518447837150126,0.29718533431414296,0.5036207201984089
6,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 1}",0.5,0.5018562115175661,0.2865356754798986,0.5032601781170484,0.36516270482344804,0.5022788232357394
0,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 3}",0.01,0.7115628395508874,0.31221719457013575,0.01097328244274809,0.021201413427561835,0.5006765146390956
1,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 3}",0.02,0.7077598696124593,0.31108597285067874,0.02186704834605598,0.04086181277860327,0.5012974482236608
2,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 3}",0.05,0.6947437522636726,0.29425079221367134,0.051685750636132316,0.0879269529928982,0.5011751537990788
3,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 3}",0.1,0.6740764215863817,0.29379809868718876,0.10321246819338423,0.1527597975756149,0.5022391454890971
4,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 3}",0.2,0.632832307135096,0.29379809868718876,0.20642493638676845,0.2424808518587708,0.5044782909781944
5,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 3}",0.3,0.5902073524085476,0.2914811740737946,0.3071723918575064,0.2991211429013899,0.5050102465616646
6,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 3}",0.5,0.5041198840999638,0.2887993480622963,0.5072360050890585,0.3680475421186245,0.5050578759622508
0,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 5}",0.01,0.7115628395508874,0.31221719457013575,0.01097328244274809,0.021201413427561835,0.5006765146390956
1,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 5}",0.02,0.7079862368706991,0.3167420814479638,0.022264631043257,0.04160475482912333,0.501575353496312
2,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 5}",0.05,0.6958303151032235,0.3051154368492531,0.0535941475826972,0.09117348664186674,0.5025090991078042
3,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 5}",0.1,0.6722202100688156,0.28451788139429607,0.09995229007633588,0.14793456514063788,0.4999603222533578
4,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 5}",0.2,0.6311119159724737,0.2894975101856043,0.2034033078880407,0.23893144031384267,0.5023662109060456
5,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 5}",0.3,0.5893018833755885,0.28997208179280165,0.3055820610687023,0.2975724960315924,0.50389862547106
6,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 5}",0.5,0.5018109380659181,0.28649040202825066,0.5031806615776081,0.36510500807754437,0.5022232421812092
0,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 10}",0.01,0.711019558131112,0.2850678733031674,0.010019083969465648,0.019357812259947763,0.5000095419847328
1,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 10}",0.02,0.7063111191597248,0.2748868778280543,0.019322519083969467,0.03610698365527489,0.4995188544786936
2,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 10}",0.05,0.6930233611010503,0.27704843820733366,0.04866412213740458,0.082786608048698,0.4990630737269302
3,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 10}",0.1,0.6720843897138717,0.2838388411045722,0.09971374045801527,0.14758149935271273,0.4997935790897671
4,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 10}",0.2,0.6310666425208258,0.2893843368039837,0.2033237913486005,0.23883803474687093,0.5023106298515155
5,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 10}",0.3,0.5859969214052879,0.2844638949671772,0.2997773536895674,0.29191993495683144,0.49984120849035335
6,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 10}",0.5,0.5023994929373415,0.28707895689967405,0.5042143765903307,0.3658550657742904,0.502945795890102
0,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 15}",0.01,0.7106120970662804,0.2647058823529412,0.009303435114503817,0.01797511138423721,0.4995093124939608
1,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 15}",0.02,0.7062658457080768,0.2737556561085973,0.01924300254452926,0.035958395245170874,0.4994632734241633
2,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 15}",0.05,0.6932497283592901,0.27931190583974647,0.0490617048346056,0.08346296922556645,0.4993409789995813
3,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 15}",0.1,0.6707714596160811,0.2772747849705749,0.09740776081424936,0.14416853006943625,0.49818172850839054
4,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 15}",0.2,0.6285766026801883,0.2831598008148484,0.1989503816793893,0.2337007285634224,0.4992536718523529
5,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 15}",0.3,0.5842312567910177,0.2815211650192409,0.2966762086513995,0.2889000735607263,0.4976735473636745
6,2,DecisionTree,"{'criterion': 'gini', 'max_depth': 15}",0.5,0.49800796812749004,0.28268743208982255,0.49650127226463103,0.36025848142164785,0.4975544336006699
0,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 1}",0.01,0.711019558131112,0.2850678733031674,0.010019083969465648,0.019357812259947763,0.5000095419847328
1,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 1}",0.02,0.7068091271278523,0.2873303167420814,0.020197201017811705,0.03774145616641902,0.5001302460785261
2,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 1}",0.05,0.6951964867801521,0.29877772747849707,0.05248091603053435,0.08927967534663511,0.5017309643443811
3,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 1}",0.1,0.6736689605215501,0.2917609778180172,0.10249681933842239,0.15170060021183945,0.5017389159983251
4,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 1}",0.2,0.6299800796812749,0.2866681756450883,0.20141539440203562,0.23659630113954794,0.5009766845427899
5,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 1}",0.3,0.5860874683085838,0.2846148041952765,0.29993638676844786,0.2920747996438112,0.4999523705994138
6,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 1}",0.5,0.4974646867077146,0.2821441506700471,0.4955470737913486,0.3595661204708055,0.4968874609463072
0,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 3}",0.01,0.7113817457442956,0.3031674208144796,0.010655216284987277,0.020586879705023813,0.5004541904209747
1,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 3}",0.02,0.7078504165157552,0.31334841628959276,0.022026081424936388,0.04115898959881129,0.5014086103327213
2,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 3}",0.05,0.6944721115537849,0.2915346310547759,0.051208651399491094,0.08711531958065606,0.5008416674718975
3,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 3}",0.1,0.6740764215863817,0.29379809868718876,0.10321246819338423,0.1527597975756149,0.5022391454890971
4,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 3}",0.2,0.6302969938428106,0.28746038931643275,0.20197201017811706,0.23725014010835044,0.5013657519245015
5,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 3}",0.3,0.5864949293734154,0.28529389572172337,0.3006520356234097,0.2927716907352201,0.5004526000901859
6,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 3}",0.5,0.5018109380659181,0.28649040202825066,0.5031806615776081,0.36510500807754437,0.5022232421812092
0,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5}",0.01,0.7116081130025353,0.31447963800904977,0.011052798982188295,0.021355046858196343,0.5007320956936258
1,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5}",0.02,0.7073524085476277,0.3009049773755656,0.02115139949109415,0.03952451708766717,0.5007972187328888
2,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5}",0.05,0.6949701195219123,0.2965142598460842,0.052083333333333336,0.08860331416976666,0.50145305907173
3,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5}",0.1,0.6733067729083665,0.2899502037120869,0.10186068702290077,0.1507590914440391,0.5012942675620834
4,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5}",0.2,0.6311571894241217,0.28961068356722497,0.20348282442748092,0.2390248458808145,0.5024217919605759
5,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5}",0.3,0.5882153205360376,0.28816117105561007,0.3036736641221374,0.2957141197878354,0.5025646801623345
6,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5}",0.5,0.5011771097428468,0.2858565737051793,0.5020674300254453,0.36429725363489507,0.5014451074177859
0,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10}",0.01,0.7110648315827599,0.2873303167420814,0.010098600508905852,0.019511445690582267,0.5000651230392631
1,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10}",0.02,0.7059489315465411,0.2658371040723982,0.018686386768447836,0.03491827637444279,0.4990742060424518
2,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10}",0.05,0.6929328141977544,0.2761430511543685,0.04850508905852417,0.08251606357795062,0.49895191161786967
3,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10}",0.1,0.6697301702281782,0.27206880941602535,0.09557888040712469,0.14146169236201012,0.49690336425419523
4,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10}",0.2,0.6279880478087649,0.28168854685378,0.19791666666666666,0.23248645619278907,0.49853111814345996
5,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10}",0.3,0.5846387178558493,0.28220025654568776,0.2973918575063613,0.2895969646521352,0.4981737768544464
6,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10}",0.5,0.5009054690329591,0.2855849329952916,0.5015903307888041,0.36395107315947384,0.5011116210906046
0,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15}",0.01,0.7106573705179283,0.2669683257918552,0.009382951653944021,0.018128744814871717,0.49956489354849104
1,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15}",0.02,0.7059489315465411,0.2658371040723982,0.018686386768447836,0.03491827637444279,0.4990742060424518
2,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15}",0.05,0.6926159000362188,0.2729741964689905,0.04794847328244275,0.0815691579303348,0.49856284423615804
3,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15}",0.1,0.6719032959072799,0.2829334540516071,0.09939567430025445,0.14711074496881252,0.4995712548716463
4,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15}",0.2,0.6307497283592901,0.2885921231326392,0.20276717557251908,0.23818419577806837,0.5019215624698039
5,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15}",0.3,0.5897093444404201,0.29065117331924845,0.3062977099236641,0.2982693871230013,0.504398854961832
6,2,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15}",0.5,0.5012223831944947,0.28590184715682726,0.5021469465648855,0.36435495038079857,0.5015006884723161
0,2,KNN,"{'n_neighbors': 10, 'weights': 'uniform'}",0.01,0.7113817457442956,0.3031674208144796,0.010655216284987277,0.020586879705023813,0.5004541904209747
1,2,KNN,"{'n_neighbors': 10, 'weights': 'uniform'}",0.02,0.7075335023542195,0.3054298642533937,0.021469465648854963,0.040118870728083206,0.5010195429510098
2,2,KNN,"{'n_neighbors': 10, 'weights': 'uniform'}",0.05,0.6936571894241217,0.2833861475780896,0.04977735368956743,0.08468041934392966,0.4998412084903533
3,2,KNN,"{'n_neighbors': 10, 'weights': 'uniform'}",0.1,0.6729445852951829,0.2881394296061566,0.10122455470737914,0.14981758267623868,0.5008496191258415
4,2,KNN,"{'n_neighbors': 10, 'weights': 'uniform'}",0.2,0.6300253531329228,0.28678134902670893,0.2014949109414758,0.2366897067065197,0.5010322655973202
5,2,KNN,"{'n_neighbors': 10, 'weights': 'uniform'}",0.3,0.5867665700833031,0.2857466234060213,0.3011291348600509,0.2932362847961594,0.5007860864173672
6,2,KNN,"{'n_neighbors': 10, 'weights': 'uniform'}",0.5,0.5027616805505252,0.2874411445128577,0.5048505089058524,0.36631663974151857,0.5033904443263439
0,2,KNN,"{'n_neighbors': 25, 'weights': 'uniform'}",0.01,0.7108837377761681,0.27828054298642535,0.009780534351145039,0.018896911968044244,0.49984279882114213
1,2,KNN,"{'n_neighbors': 25, 'weights': 'uniform'}",0.02,0.7068091271278523,0.2873303167420814,0.020197201017811705,0.03774145616641902,0.5001302460785261
2,2,KNN,"{'n_neighbors': 25, 'weights': 'uniform'}",0.05,0.6932044549076422,0.27885921231326394,0.048982188295165395,0.08332769699019277,0.499285397945051
3,2,KNN,"{'n_neighbors': 25, 'weights': 'uniform'}",0.1,0.6730804056501267,0.2888184698958805,0.10146310432569974,0.1501706484641638,0.5010163622894321
4,2,KNN,"{'n_neighbors': 25, 'weights': 'uniform'}",0.2,0.6303422672944585,0.2875735626980534,0.20205152671755724,0.23734354567532223,0.5014213329790318
5,2,KNN,"{'n_neighbors': 25, 'weights': 'uniform'}",0.3,0.5867665700833031,0.2857466234060213,0.3011291348600509,0.2932362847961594,0.5007860864173672
6,2,KNN,"{'n_neighbors': 25, 'weights': 'uniform'}",0.5,0.5003169141615357,0.2849963781238682,0.5005566157760815,0.3632010154627279,0.5003890673817116
0,2,KNN,"{'n_neighbors': 50, 'weights': 'uniform'}",0.01,0.710023542194857,0.23529411764705882,0.00826972010178117,0.01597787678598863,0.4987867587850678
1,2,KNN,"{'n_neighbors': 50, 'weights': 'uniform'}",0.02,0.7062205722564289,0.27262443438914025,0.019163486005089058,0.03580980683506687,0.49940769236963317
